mandt,prctr,datbi,kokrs,datab,ersda,usnam,merkmal,abtei,verak,verak_user,waers,nprctr,land1,anred,name1,name2,name3,name4,ort01,ort02,stras,pfach,pstlz,pstl2,spras,telbx,telf1,telf2,telfx,teltx,telx1,datlt,drnam,khinr,bukrs,vname,recid,etype,txjcd,regio,kvewe,kappl,kalsm,logsystem,lock_ind,pca_template,segment,operation_flag,is_deleted,recordstamp
800,NGL_2020,9999-12-31,1000,2005-01-01,2005-09-12,ZECHA,,,Dollmann,,,,,,,,,,,,,,,,E,,,,,,,,,HNG2000,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,TMB100,9999-12-31,2000,2002-01-01,2002-07-25,BOURKE,,,Bourke,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-TMB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,SRB110,9999-12-31,2000,2002-01-01,2002-08-19,BREWER,,,Brewer,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-WEST,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,IWM,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,TME,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,TSG,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,DAG,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,DAGHT,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,TSGTME,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,HT,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,DAGIWM,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,QMGIWM,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,TSGHT,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,QMGTME,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,QMG,9999-12-31,2000,2014-01-01,2014-11-03,CPM-PM,,,ME,CPM-PM,,,,,,,,,,,,,,,E,,,,,,,,,H3100,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030810,9999-12-31,2000,2002-01-01,2004-02-09,DECKER,,Demo Sales,Jack Smith,,,,,,,,,,,,,,,,E,,,,,,,,,H3081,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030820,9999-12-31,2000,2002-01-01,2004-02-09,DECKER,,Demo Sales,John Smith,,,,,,,,,,,,,,,,E,,,,,,,,,H3082,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030821,9999-12-31,2000,2002-01-01,2004-02-09,DECKER,,Demo Sales,Fred Smith,,,,,,,,,,,,,,,,E,,,,,,,,,H3082,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030830,9999-12-31,2000,2002-01-01,2004-02-09,DECKER,,Demo Sales,Joe Smith,,,,,,,,,,,,,,,,E,,,,,,,,,H3083,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030840,9999-12-31,2000,2002-01-01,2004-02-09,DECKER,,Demo Sales,Bill Smith,,,,,,,,,,,,,,,,E,,,,,,,,,H3084,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009600,9999-12-31,2000,1994-01-01,2002-02-11,MISSIG,,HCM,Pitten,,,,,,,,,,,,,,,,E,,,,,,,,,H9600,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009610,9999-12-31,2000,1994-01-01,2002-02-11,MISSIG,,HCM,Pitten,,,,,,,,,,,,,,,,E,,,,,,,,,H9610,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009620,9999-12-31,2000,1994-01-01,2002-02-11,MISSIG,,HCM,Pitten,,,,,,,,,,,,,,,,E,,,,,,,,,H9620,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009630,9999-12-31,2000,1994-01-01,2002-02-11,MISSIG,,HCM,Pitten,,,,,,,,,,,,,,,,E,,,,,,,,,H9630,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L6410,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,UKBS,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L6310,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USBS,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L6300,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USLS,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L6370,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USPG,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L63402,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USBOS_LIT1,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L63401,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USBOS_LIT1,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,L63403,9999-12-31,2000,2004-01-01,2005-02-16,PERRON,,,Tracy Perron,,,,,,,,,,,,,,,,E,,,,,,,,,USBOS_LIT1,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,N9700,9999-12-31,2000,2007-01-01,2007-09-17,D002161,,PM,Niethammer,,,,,,,,,,,,,,,,E,,,,,,,,,NLM7,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001201,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001202,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,Y001,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001101,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001301,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001401,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001302,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,Y001,2015-01-01,2015-06-04,D045842,,,Kojak Thomassen,,,,,,,,,,,,,,,,E,,,,,,,,,Y001,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,RL_PC_03,9999-12-31,2000,2012-01-01,2013-02-15,I007541,,,Rodolfo Lomeli,I007541,,,,,,,,,,,,,,,E,,,,,,,,,H7000-RL,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,RL_PC_02,9999-12-31,2000,2012-01-01,2013-02-15,I007541,,,Rodolfo Lomeli,I007541,,,,,,,,,,,,,,,E,,,,,,,,,H7000-RL,,,,,,,,,,,,,OPS,I,False,2021-03-31 02:35:35.461740+00:00
800,RL_PC_05,9999-12-31,2000,2012-01-01,2013-02-15,I007541,,,Rodolfo Lomeli,I007541,,,,,,,,,,,,,,,E,,,,,,,,,H7000-RL,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,RL_PC_01,9999-12-31,2000,2012-01-01,2013-02-15,I007541,,,Rodolfo Lomeli,I007541,,,,,,,,,,,,,,,E,,,,,,,,,H7000-RL,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,RL_PC_04,9999-12-31,2000,2012-01-01,2013-02-15,I007541,,,Rodolfo Lomeli,I007541,,,,,,,,,,,,,,,E,,,,,,,,,H7000-RL,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,MFC-2040,9999-12-31,1000,2013-01-01,2013-11-01,I013235,,,FCC_TASK,,,,,,,,,,,,,,,,E,,,,,,,,,FCC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MFC-1010,9999-12-31,1000,2013-01-01,2013-11-01,I013235,,,FCC_TASK,,,,,,,,,,,,,,,,E,,,,,,,,,FCC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MFC-2030,9999-12-31,1000,2013-01-01,2013-11-01,I013235,,,FCC_TASK,,,,,,,,,,,,,,,,E,,,,,,,,,FCC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MFC-2020,9999-12-31,1000,2013-01-01,2013-11-01,I013235,,,FCC_TASK,,,,,,,,,,,,,,,,E,,,,,,,,,FCC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MFC-2010,9999-12-31,1000,2013-01-01,2013-11-01,I013235,,,FCC_TASK,,,,,,,,,,,,,,,,E,,,,,,,,,FCC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0020100010,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H201000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0020100020,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H201000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0020990010,9999-12-31,8500,2008-01-01,2008-11-24,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H209900,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0030100010,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H301000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0030100020,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H301000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0030990010,9999-12-31,8500,2008-01-01,2008-11-24,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H309900,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0090100010,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H901000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0090100020,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H901000,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0099990100,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H999900,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0099999999,9999-12-31,8500,2000-01-01,2008-11-11,I021815,,,I021815,I021815,,,,,,,,,,,,,,,E,,,,,,,,,H999900,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,DAH100,9999-12-31,2000,2007-01-01,2007-04-03,I036867,,,Hertel,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-DAH,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000009999,9999-12-31,2801,2011-01-01,2011-07-18,I037538,,,A,,,,,,,,,,,,,,,,E,,,,,,,,,0001,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006651,9999-12-31,6650,2000-01-01,2011-03-31,I046762,,,6650,,,,,,,,,,,,,,,,E,,,,,,,,,6650,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006652,9999-12-31,6650,2000-01-01,2011-03-31,I046762,,,6650,,,,,,,,,,,,,,,,E,,,,,,,,,6650,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006650,9999-12-31,6650,2000-01-01,2011-03-31,I046762,,,6650,,,,,,,,,,,,,,,,E,,,,,,,,,6650,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006653,9999-12-31,6650,2000-01-01,2011-03-31,I046762,,,6650,,,,,,,,,,,,,,,,E,,,,,,,,,6650,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006700,9999-12-31,6700,2000-01-01,2011-03-31,I046762,,,6700,,,,,,,,,,,,,,,,E,,,,,,,,,6700,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006701,9999-12-31,6700,2000-01-01,2011-03-31,I046762,,,6700,,,,,,,,,,,,,,,,E,,,,,,,,,6700,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006751,9999-12-31,6750,2000-01-01,2011-03-31,I046762,,,6750,,,,,,,,,,,,,,,,E,,,,,,,,,6750,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000006750,9999-12-31,6750,2000-01-01,2011-03-31,I046762,,,6750,,,,,,,,,,,,,,,,E,,,,,,,,,6750,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000050004,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,Central Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000010001,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,Administrator,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000020001,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,Marketing manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000050002,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,West Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000040001,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,R&D Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000050001,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,East Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000030001,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,IT Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000050003,9999-12-31,2000,2010-01-01,2014-10-31,I047397,,,MidWest Manager,,,,,,,,,,,,,,,,E,,,,,,,,,CORPALLOC,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,PC999,9999-12-31,1000,2008-01-01,2010-10-29,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,PC990,9999-12-31,1000,2012-01-01,2012-05-17,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,PC100,9999-12-31,1000,2008-01-01,2010-10-29,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,PC200,9999-12-31,1000,2008-01-01,2010-10-29,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,PC900,9999-12-31,1000,2008-01-01,2010-10-29,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,PC300,9999-12-31,1000,2008-01-01,2010-10-29,I080261,,Financials,Marcinko,I080261,,,,,,,,,,,,,,,E,,,,,,,,,GC9600,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,SJP-100,9999-12-31,2000,2012-01-01,2012-11-06,I806121,,,Sandy Price,PRICESJ,,,,,,,,,,,,,,,E,,,,,,,,,H7000-SJP,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,SJP-200,9999-12-31,2000,2012-01-01,2012-11-06,I806121,,,Sandy Price,PRICESJ,,,,,,,,,,,,,,,E,,,,,,,,,H7000-SJP,,,,,,,,,,,,,OPS,I,False,2021-03-31 02:35:35.461740+00:00
800,DAD_PC_02,9999-12-31,2000,2011-01-01,2012-10-29,I821526,,,Dion DiCristofaro,I821526,,,,,,,,,,,,,,,E,,,,,,,,,DAD,,,,,,,,,,,,,OPS,I,False,2021-03-31 02:35:35.461740+00:00
800,DAD_PC_03,9999-12-31,2000,2013-01-01,2013-11-25,I821526,,,Dion DiCristofaro,I821526,,,,,,,,,,,,,,,E,,,,,,,,,DAD,,,,,,,,,,,,,EAST,I,False,2021-03-31 02:35:35.461740+00:00
800,DAD_PC_04,9999-12-31,2000,2013-01-01,2013-11-25,I821526,,,Dion DiCristofaro,I821526,,,,,,,,,,,,,,,E,,,,,,,,,DAD,,,,,,,,,,,,,WEST,I,False,2021-03-31 02:35:35.461740+00:00
800,DAD_PC_01,9999-12-31,2000,2011-01-01,2012-10-29,I821526,,,Dion DiCristofaro,I821526,,,,,,,,,,,,,,,E,,,,,,,,,DAD,,,,,,,,,,,,,CORP,I,False,2021-03-31 02:35:35.461740+00:00
800,DAD_PC_05,9999-12-31,2000,2013-01-01,2013-11-25,I821526,,,Dion DiCristofaro,I821526,,,,,,,,,,,,,,,E,,,,,,,,,DAD,,,,,,,,,,,,,CENT,I,False,2021-03-31 02:35:35.461740+00:00
800,PC0001,9999-12-31,2000,2015-01-01,2015-10-20,I824631,,,I824631,,,,,,,,,,,,,,,,E,,,,,,,,,H3,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,CKE200,9999-12-31,2000,2012-01-01,2012-11-09,I833584,,,Kern Eaker,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-CKE,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,CKE100,9999-12-31,2000,2012-01-01,2012-11-09,I833584,,,Kern Eaker,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-CKE,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MB3000,9999-12-31,2000,2000-01-01,2002-08-30,BINSTOCK,,,Marc Binstock,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-MAB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MBMISC,9999-12-31,2000,2000-01-01,2002-08-30,BINSTOCK,,,Marc Binstock,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-MAB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MB1000,9999-12-31,2000,2000-01-01,2002-08-30,BINSTOCK,,,Marc Binstock,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-MAB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MB4000,9999-12-31,2000,2000-01-01,2002-08-30,BINSTOCK,,,Marc Binstock,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-MAB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,MB2000,9999-12-31,2000,2000-01-01,2002-08-30,BINSTOCK,,,Marc Binstock,,,,,,,,,,,,,,,,E,,,,,,,,,H7000-MAB,,,,,,,,,,,,,,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001005,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Kelly,,,,,,,,,,,,,,,,E,,,,,,,,,H28-101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001000,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Robert,,,,,,,,,,,,,,,,E,,,,,,,,,H28-101,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001010,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Bosch,,,,,,,,,,,,,,,,E,,,,,,,,,H28-102,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001100,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Linger,,,,,,,,,,,,,,,,E,,,,,,,,,H28-103,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001200,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Rose,,,,,,,,,,,,,,,,E,,,,,,,,,H28-104,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001500,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Johnson,,,,,,,,,,,,,,,,E,,,,,,,,,H28-105,,,,,,,,,,,,,RETA,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001060,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Bocuse,,,,,,,,,,,,,,,,E,,,,,,,,,H28-106,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001070,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Koenig,,,,,,,,,,,,,,,,E,,,,,,,,,H28-107,,,,,,,,,,,,,PHAR,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001018,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Gonzales,,,,,,,,,,,,,,,,E,,,,,,,,,H28-108,,,,,,,,,,,,,CONS,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001015,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Fernandez,,,,,,,,,,,,,,,,E,,,,,,,,,H28-108,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001600,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Products,Douglas,,,,,,,,,,,,,,,,E,,,,,,,,,H28-110,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001300,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Projects,Schrempp,,,,,,,,,,,,,,,,E,,,,,,,,,H28-131,,,,,,,,,,,,,MANF,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001400,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Admin & Serv,Thomas,,,,,,,,,,,,,,,,E,,,,,,,,,H28-141,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001402,9999-12-31,2800,2004-01-01,2011-12-22,C5099438,,Admin,Phill,,,,,,,,,,,,,,,,E,,,,,,,,,H28-142,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001440,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001450,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001480,9999-12-31,2800,2010-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
800,0000001420,9999-12-31,2800,2011-01-01,2011-12-22,C5099438,,Facilities,Eisenmann,,,,,,,,,,,,,,,,E,,,,,,,,,H28-143,,,,,,,,,,,,,SERV,I,False,2021-03-31 02:35:35.461740+00:00
