mandt,spras,prctr,datbi,kokrs,ktext,ltext,mctxt,operation_flag,is_deleted,recordstamp
800,d,0000003402,9999-12-31,2000,Administration,Administration,ADMINISTRATION,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000003402,9999-12-31,2000,Administration,Administration,ADMINISTRATION,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000003402,9999-12-31,2000,Administration,Administration,ADMINISTRATION,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000003402,9999-12-31,2000,Administration,Administration,ADMINISTRATION,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000003402,9999-12-31,2000,Administration,Administration,ADMINISTRATION,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,5000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,6000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,7000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,2200,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,7000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,2200,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,4100,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,7500,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,5000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,7500,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,1000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,9000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,2800,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,2800,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001010,9999-12-31,4100,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,6000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001010,9999-12-31,9000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000003010,9999-12-31,2000,High Speed Pumps,High Speed Pumps,HIGH SPEED PUMPS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,2800,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,4100,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,2200,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,7500,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,7000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,9000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,6000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,2200,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,4100,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000001400,9999-12-31,1000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,9000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,7000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,6000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,2800,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,1000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,7500,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001400,9999-12-31,5000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001400,9999-12-31,5000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000003400,9999-12-31,2000,Internal Service,Internal Service,内部服务,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000003400,9999-12-31,2000,Internal Service,Internal Service,INTERNAL SERVICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,4100,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,7000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,5000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,7500,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,7500,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,6000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,9000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,2800,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,2800,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,2200,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,2200,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,6000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,7000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,4100,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,5000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001100,9999-12-31,9000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000001100,9999-12-31,1000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000003100,9999-12-31,2000,Chemical products,Chemical products,CHEMICAL PRODUCTS,I,False,2021-03-31 02:35:59.345047+00:00
800,G,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,4,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,E,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,E,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,W,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,1,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,d,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,5,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,G,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,W,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,d,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,4,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,6,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,1,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,6,DUMMY,9999-12-31,F300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,5,DUMMY,9999-12-31,F100,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,5,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,G,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,4,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,W,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,1,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,E,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,d,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,6,S300DUMMY,9999-12-31,S300,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000009999,9999-12-31,2801,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000009999,9999-12-31,2801,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000009999,9999-12-31,6000,Dummy profit center,Dummy profit center,DUMMY PROFIT CENTER,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,2200,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,2200,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,5000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,4100,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,6000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,2800,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,5000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,7500,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,5000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,4100,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,7500,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,9000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,9000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,2800,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,2800,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,4100,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,1000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,7500,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001440,9999-12-31,6000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,6000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001440,9999-12-31,9000,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001440,9999-12-31,2200,RE Medical practice,RE Medical practice,RE MEDICAL PRACTICE,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,7000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,2800,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,4100,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,7000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,5000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,7000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,W,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,G,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,2200,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,9000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,4100,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,2200,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,6,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,5000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,6000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,5,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,4100,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,2200,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,d,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,6000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,4,0000001420,9999-12-31,1000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,6000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,E,0000001420,9999-12-31,7500,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,1,0000001420,9999-12-31,5000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,9000,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
800,R,0000001420,9999-12-31,2800,RE Garages priv.,RE Garages private use,RE GARAGES PRIV.,I,False,2021-03-31 02:35:59.345047+00:00
