mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,1000,000000001001,0000,00001000,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-06-25,,,1000,00010000,,0,1993,001,1993-01-01,1993-01-01,1997-01-01,1997-01-01,,,0001,0001,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,Hamburg,,M2,5200.000000000,,,D,Betriebsgrundstück Werk Hamburg,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-06-25,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BETRIEBSGRUNDSTÜCK WERK HAMBUR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001004,0000,00001000,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-06-25,,,1000,00010000,,0,1993,001,1993-01-01,1993-01-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,Frankfurt,,M2,3568.000000000,,,D,Betriebsgrundstück Werk Frankfurt,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-06-25,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BETRIEBSGRUNDSTÜCK WERK FRANKF,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001002,0000,00001000,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-06-25,,,1000,00010000,,0,1993,003,1993-03-01,1993-03-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,Berlin,,M2,32000.000000000,,,D,Betriebsgrundstück Werk Berlin,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-06-25,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BETRIEBSGRUNDSTÜCK WERK BERLIN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001106,0000,00001100,,,HILLEBRAND,1994-11-12,STROBEL,2006-07-14,,,1100,00010000,,0,1993,001,1993-01-01,1993-01-01,1998-01-01,,,,0001,0002,0002,,2,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,24807.880000000,,,,,,,,,,,,,Frankfurt,,M2,22225.000000000,,,D,Verwaltungsgebäude Frankfurt,Gebäudeteil A,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,2006-07-14,STROBEL,,,,,,,,,,,1,,,,,00000000,,,,VERWALTUNGSGEBÄUDE FRANKFURT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001100,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,001,1993-01-01,1993-01-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,1917.340000000,,,,,,,,,,,,,Hamburg,,M2,26500.000000000,,,D,Produktionshalle 1  Werk Hamburg,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,PRODUKTIONSHALLE 1  WERK HAMBU,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001105,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,011,1993-11-01,1993-11-01,,,,,0001,0001,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,744.440000000,,,,,,,,,,,,,Stuttgart,,M2,1254.000000000,,,D,Distributionszentrum Stuttgart,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,DISTRIBUTIONSZENTRUM STUTTGART,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001103,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,010,1993-10-01,1993-10-01,1997-01-01,1997-01-01,,,0001,0001,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,1917.340000000,,,,,,,,,,,,,Dresden,,M2,26780.000000000,,,D,Produktionshalle Werk Dresden,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,PRODUKTIONSHALLE WERK DRESDEN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001102,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,003,1993-03-01,1993-03-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,1175.970000000,,,,,,,,,,,,,Berlin,,M2,18500.000000000,,,D,Produktionshalle Werk Berlin,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,PRODUKTIONSHALLE WERK BERLIN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001101,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,001,1993-01-01,1993-01-01,1997-01-01,1997-01-01,,,0001,0001,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,2300.810000000,,,,,,,,,,,,,Hamburg,,M2,32500.000000000,,,D,Montagehalle Werk Hamburg,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,MONTAGEHALLE WERK HAMBURG,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001104,0000,00001100,,,HILLEBRAND,1994-11-12,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1993,001,1993-01-01,1993-01-01,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,845.170000000,,,,,,,,,,,,,Frankfurt,,M2,9850.000000000,,,D,Produktionshalle Werk Frankfurt,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,PRODUKTIONSHALLE WERK FRANKFUR,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002005,0000,00002000,,,HILLEBRAND,1994-11-09,,,,,2000,00020000,,0,1993,004,1993-04-01,1993-04-01,1996-07-01,1996-07-01,,,,,,,,,0,0,,,,,1,,,,0000,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fertigungslinie KL-567/93,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,,,0,,,,,00000000,,,,FERTIGUNGSLINIE KL-567/93,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003101,0000,00003100,,,HILLEBRAND,1994-11-09,ZIMMERMANNV,1997-06-25,,,3000,00030000,,0,1993,006,1993-06-01,1993-06-01,,,,,0002,0001,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,BMW 525 il,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,1997-06-25,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BMW 525 IL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003102,0000,00003100,,,HILLEBRAND,1994-11-09,ZIMMERMANNV,1997-04-21,,,3000,00030000,,0,1993,010,1993-10-01,1993-10-01,,,,,0002,0002,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,VW Passat L,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,VW PASSAT L,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000003103,0000,00003100,,,HILLEBRAND,1994-11-09,ZIMMERMANNV,1997-04-21,,,3000,00030000,,0,1993,004,1993-04-01,1993-04-01,,,,,0002,0001,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,VW Golf L,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,VW GOLF L,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001006,0000,00001000,,,HILLEBRAND,1994-12-05,ZIMMERMANNV,1997-06-25,,,1000,00010000,,0,1994,002,1994-02-01,1994-02-02,,,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,Blankenese,,M2,77000.000000000,,,E,Grundstück Parkstraße,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-06-25,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,GRUNDSTÜCK PARKSTRAßE,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001000,0000,00001000,,,HILLEBRAND,1994-11-09,WF-BATCH,1996-11-14,,,1000,00010000,,0,1994,011,1994-11-09,1994-11-09,1997-01-01,1997-01-01,,,0001,0002,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,1994-09-01,79874/3563,,,,,,,,Finanzamt Frankfurt,Moerfelden,,M2,5000.000000000,,,D,Baugrundstueck Moerfelden 'Im Bieth',,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-31,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BAUGRUNDSTUECK MOERFELDEN 'IM,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000001107,0000,00001100,,,HILLEBRAND,1994-12-05,ZIMMERMANNV,1997-04-21,,,1100,00010000,,0,1994,012,1994-12-05,1994-12-05,,,,,0001,0001,0002,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,508.740000000,,,,,,,,,,,,,Garmisch,,M2,621.000000000,,,E,Vertriebsbüro Region Süd,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1997-04-21,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,VERTRIEBSBÜRO REGION SÜD,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002009,0000,00002000,,,HILLEBRAND,1994-11-12,D023346,1998-01-28,,,2000,00020000,,0,1994,011,1994-11-12,1994-11-12,,,,,0002,0001,0001,,,,0,0,0000001020,,,Gildemeister AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,CNC Drehmaschine Gildemeister KFG,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-01-28,D023346,,,,,,,,,,,0,,,,,00000000,,,,CNC DREHMASCHINE GILDEMEISTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002004,0000,00002000,,,HILLEBRAND,1994-11-09,HILLEBRAND,1994-11-09,,,2000,00020000,,0,1994,005,1994-05-02,1994-05-02,1996-07-01,1996-07-01,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fertigungslinie KL-45/94,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,FERTIGUNGSLINIE KL-45/94,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002006,0000,00002000,,,HILLEBRAND,1994-11-09,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,005,1994-05-10,1994-05-10,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Verpackungsmaschine Kolder 234-78H,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,VERPACKUNGSMASCHINE KOLDER 234,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002002,0000,00002000,,,HILLEBRAND,1994-11-09,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,007,1994-07-01,1994-07-01,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Mischer HAGO 13-ZT,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,MISCHER HAGO 13-ZT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002003,0000,00002000,,,HILLEBRAND,1994-11-09,,,,,2000,00020000,,0,1994,006,1994-06-01,1994-06-01,1996-07-01,1996-07-01,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Rühranlage Miltner GH768,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,RÜHRANLAGE MILTNER GH768,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002001,0000,00002000,,,HILLEBRAND,1994-11-09,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-01,1994-11-01,,,,,0002,0001,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fraesmaschine Maho 2323,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-09,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,FRAESMASCHINE MAHO 2323,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002005,0194,00002000,,,HILLEBRAND,1994-11-12,,,,,2000,00020000,,0,1994,010,1994-10-10,1994-10-10,1996-12-31,1996-12-31,,,,,,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fertigungslinie KL-567/93 / Nachrüstung,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1994-11-12,HILLEBRAND,,,,,,,,,,,0,,,,,00000000,,,,FERTIGUNGSLINIE KL-567/93 / NA,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002008,0000,00002000,,,HILLEBRAND,1994-11-12,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,007,1994-07-01,1994-07-01,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,CNC Drehmaschine Gildemeister HN,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,CNC DREHMASCHINE GILDEMEISTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002000,0000,00002000,,,HILLEBRAND,1994-11-09,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-09,1994-11-09,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fraesmaschine Maho 2313,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,FRAESMASCHINE MAHO 2313,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002010,0000,00002000,,,HILLEBRAND,1994-12-05,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,012,1994-07-01,1994-07-01,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Mischanlage x.25,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,MISCHANLAGE X.25,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002107,0000,00002100,,,HILLEBRAND,1994-11-12,D023346,1998-01-28,,,2000,00020000,,0,1994,008,1994-08-22,1994-08-22,,,,,0002,0001,0001,,,,0,0,0000001020,,,Robert Bosch AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Bohrmaschine WEBO 87-HT,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1998-01-28,D023346,,,,,,,,,,,0,,,,,00000000,,,,BOHRMASCHINE WEBO 87-HT,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002115,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-06-01,1994-06-01,1997-01-01,1997-01-01,,,0002,0001,0001,,,,0,0,,,,Gerätefabrik Holst GmbH,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 78-zu-94,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-05-23,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 78-ZU-94,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002112,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-01-01,1994-01-01,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,Gerätefabrik Holst GmbH,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 78-ZU-90,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-05-23,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 78-ZU-90,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002109,0000,00002100,,,HILLEBRAND,1994-11-17,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-20,1994-11-20,1997-01-01,1997-01-01,,,0002,0001,0001,,,,0,0,,,,Gerätefabrik Holst GmbH,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 78-ZU-89,Gerätefabrik Holst GmbH,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-05-23,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 78-ZU-89,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002118,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-02-02,1994-11-29,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,Gerätefabrik Holst GmbH,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 78-ZU-23,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-05-23,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 78-ZU-23,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002104,0000,00002100,,,HILLEBRAND,1994-11-12,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-12,1994-11-12,,,,,0002,0002,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Fehlerdiagnosegerät Bosch 759,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-06-13,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,FEHLERDIAGNOSEGERÄT BOSCH 759,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002103,0000,00002100,,,HILLEBRAND,1994-11-12,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-12,1994-11-12,,,,,0002,0001,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Bodenreinigungsmaschine Dreher 234/73,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1995-06-13,ZIMMERMANNV,,,,,,,,,,,0,,,,,00000000,,,,BODENREINIGUNGSMASCHINE DREHER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002105,0000,00002100,,,HILLEBRAND,1994-11-12,KUERSTEN,1999-04-08,,,2000,00020000,,0,1994,004,1994-04-10,1994-04-10,,,,,0002,0001,0001,,,,0,0,0000001000,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Transformator GNT 56,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1999-04-08,KUERSTEN,,,,,,,,,,,0,,,,,00000000,,,,TRANSFORMATOR GNT 56,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002120,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-29,1994-11-29,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,Vereinte Mechanische Werke AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Pumpenblock C 78,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,PUMPENBLOCK C 78,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002121,0000,00002100,,,HILLEBRAND,1994-12-05,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,012,1994-05-01,1994-05-01,,,,,0002,0001,0001,,,,0,0,,,,,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,E,Bohrmaschine ZU-890,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,BOHRMASCHINE ZU-890,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002114,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-11-01,1994-11-01,1997-01-01,1997-01-01,,,0002,0002,0001,,,,0,0,,,,Vereinte Mechanische Werke AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 636/92,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 636/92,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002113,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-08-12,1994-11-29,,,,,0002,0001,0001,,,,0,0,,,,Solms & Söhne KG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe KW 2314,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE KW 2314,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002117,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-07-15,1994-07-15,1997-01-01,1997-01-01,,,0002,0001,0001,,,,0,0,,,,Vereinte Mechanische Werke AG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro-Pumpe 636/99,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO-PUMPE 636/99,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,000000002119,0000,00002100,,,HILLEBRAND,1994-11-29,WF-BATCH,1996-11-14,,,2000,00020000,,0,1994,011,1994-12-15,1994-12-15,,,,,0002,0001,0001,,,,0,0,,,,Solms & Söhne KG,1,,,,0000,,,,,,,,,X,,,0000,,,,,,,,,,,,,,,,,,,,,D,Elektro Pumpe KW 2517,,,,,,,,,,,,000,000,000,,,,,,,,,,,,,,,,,,1996-07-18,MONCHANIN,,,,,,,,,,,0,,,,,00000000,,,,ELEKTRO PUMPE KW 2517,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
