client,partner,addrnumber,xdfadr,adext,nation,guid,move_addr,date_from,address_guid,addr_valid_from,addr_valid_to,addr_move_date,operation_flag,is_deleted,recordstamp
800,0000600335,0000298806,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600584,0000300802,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605762,0000604877,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005228,0000270348,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600396,0000299029,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005782,0000613535,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007727,0000290838,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605738,0000604853,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007343,0000288880,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600342,0000298827,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007353,0000288910,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600693,0000301145,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007512,0000289592,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600696,0000301154,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600361,0000298924,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600439,0000299158,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600681,0000301109,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600262,0000298583,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600599,0000300848,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007380,0000289016,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600649,0000301013,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600216,0000298399,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007395,0000289061,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600722,0000301240,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007718,0000290811,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005213,0000270288,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006904,0000286452,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005225,0000270336,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600420,0000299101,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602562,0000310038,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605760,0000604875,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004732,0000260223,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602542,0000309903,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600477,0000299362,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600718,0000301228,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007494,0000289527,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604641,0000463516,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006863,0000286272,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600363,0000298930,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600336,0000298809,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600217,0000298402,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600395,0000299026,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600672,0000301082,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600729,0000301261,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005237,0000270392,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600630,0000300941,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600684,0000301118,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005211,0000270281,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600664,0000301058,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600341,0000298824,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600688,0000301130,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600709,0000301193,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004936,0000262954,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600604,0000300863,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007722,0000290823,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600497,0000299422,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001100,0000054085,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600705,0000301181,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600357,0000298872,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600415,0000299086,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004482,0000149429,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600474,0000299353,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600369,0000298948,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600622,0000300917,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601427,0000303600,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600351,0000298854,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007249,0000287675,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007352,0000288907,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005229,0000270352,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600679,0000301103,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600590,0000300820,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600665,0000301061,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600710,0000301196,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600616,0000300899,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600510,0000299461,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602563,0000310041,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600346,0000298839,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000979,0000053251,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006900,0000286440,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006887,0000286401,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000949,0000053155,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600491,0000299404,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007377,0000289007,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601454,0000303700,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600475,0000299356,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600593,0000300830,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600414,0000299083,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605732,0000604847,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006859,0000286260,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003747,0000067622,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004612,0000196685,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007385,0000289031,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005214,0000270292,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602560,0000310032,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007511,0000289589,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006864,0000286275,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005751,0000275905,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006857,0000286254,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005221,0000270320,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600365,0000298936,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600466,0000299329,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605748,0000604863,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600621,0000300914,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604652,0000463529,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600410,0000299071,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006880,0000286380,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600633,0000300950,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600641,0000300974,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600423,0000299110,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600601,0000300854,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006853,0000286242,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600721,0000301237,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600421,0000299104,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601444,0000303684,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600507,0000299452,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600392,0000299017,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600607,0000300872,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007381,0000289019,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007184,0000287542,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000603423,0000344640,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605731,0000604846,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000973,0000053231,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003810,0000067757,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602568,0000310058,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600732,0000301270,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006922,0000286506,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,RICHARDM,0000263470,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601486,0000613231,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005220,0000270316,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003843,0000067842,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007349,0000288898,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605739,0000604854,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600479,0000299368,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006862,0000286269,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602548,0000309990,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000845,0000052837,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605759,0000604874,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600661,0000301049,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007366,0000288949,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600485,0000299386,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600598,0000300845,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006867,0000286284,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600697,0000301157,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605729,0000604844,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005209,0000270272,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600680,0000301106,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600614,0000300893,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600594,0000300833,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006868,0000286287,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601479,0000303785,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000605736,0000604851,,,,,,0001-01-01,,20020101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604510,0000375617,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604506,0000375069,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604452,0000374826,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604448,0000374750,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604503,0000374984,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604449,0000374789,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604513,0000375638,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604505,0000375004,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604451,0000374817,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604511,0000375620,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604502,0000374963,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604512,0000375631,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604450,0000374806,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604504,0000374991,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604507,0000375132,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604508,0000375497,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000604509,0000375548,,,,,,0001-01-01,,20100623000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000880,0000052951,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601273,0000303202,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601270,0000303193,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002309,0000058406,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003860,0000067893,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000881,0000052955,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000882,0000052958,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001215,0000054506,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601271,0000303196,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601272,0000303199,,,,,,0001-01-01,,19970201000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606208,0000624867,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606203,0000624835,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606202,0000624832,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606200,0000624592,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606201,0000624615,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606206,0000624844,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606204,0000624838,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606193,0000624477,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606207,0000624855,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000606205,0000624841,,,,,,0001-01-01,,20111001000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610569,0000731607,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610593,0000731708,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610598,0000731723,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610577,0000731660,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610581,0000731672,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610578,0000731663,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610480,0000731913,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610579,0000731666,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000609950,0000731634,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000610589,0000731696,,,,,,0001-01-01,,20160429000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
