mandt,spras,prodh,vtext,operation_flag,is_deleted,recordstamp
800,E,002300010500000105,Pork,I,False,2021-04-15 22:50:37.438694+00:00
800,J,002300010500000105,Pork,I,False,2021-04-15 22:50:37.438694+00:00
800,P,002300010500000105,Pork,I,False,2021-04-15 22:50:37.438694+00:00
800,R,CPG000001000000010,Star Мятное печенье,I,False,2021-04-15 22:50:37.438694+00:00
800,P,CPG000001000000010,Star Biscoitos de Menta,I,False,2021-04-15 22:50:37.438694+00:00
800,J,CPG000001000000010,スタークッキー (ミント),I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG000001000000010,Star（星牌）薄荷曲奇,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG000001000000010,Star Galletas de Menta,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG000001000000010,Star Kekse Mint,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG000001000000010,Star Biscuits à la Menthe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG000001000000010,Milk Chocolate,I,False,2021-04-15 22:50:37.438694+00:00
800,R,CPG000001000000020,Star Мятное печенье,I,False,2021-04-15 22:50:37.438694+00:00
800,J,CPG000001000000020,スタークッキー (ミント),I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG000001000000020,Dark Chocolate,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG000001000000020,Star Biscuits à la Menthe,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG000001000000020,Star Kekse Mint,I,False,2021-04-15 22:50:37.438694+00:00
800,P,CPG000001000000020,Star Biscoitos de Menta,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG000001000000020,Star Galletas de Menta,I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG000001000000020,Star（星牌）薄荷曲奇,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG000001000000030,Semi-sweet chocolat,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG000001000000030,Zartbitterschokolade,I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG000001000000030,Semi-Sweet Chocolate,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG000001000000030,Chocolate semidulce,I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG000001000000030,巧克力 semi-sweet,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG000001000000040,Weiße Schokolade,I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG000001000000040,白色酥脆,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG000001000000040,Blanc chocolat,I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG000001000000040,White chocolate,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG000001000000040,Chocolate blanco,I,False,2021-04-15 22:50:37.438694+00:00
800,E,CPG000002000000010,Lollipop,I,False,2021-04-15 22:50:37.438694+00:00
800,F,CPG000002000000010,Sucette,I,False,2021-04-15 22:50:37.438694+00:00
800,D,CPG000002000000010,Lutscher,I,False,2021-04-15 22:50:37.438694+00:00
800,1,CPG000002000000010,棒棒糖,I,False,2021-04-15 22:50:37.438694+00:00
800,S,CPG000002000000010,Piruleta,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD01000000010,Dion l3 100-10-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD01000000010,Dion Group L3 100-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD01000000010,Dion-Gruppe L3 100-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD01000000010,Dion Group L3 100-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD01000000010,Grupo Dion L3 100-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD01000000010,L3 100-10-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD01000000020,Dion l3 100-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD01000000020,Dion Group L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD01000000020,Grupo Dion L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD01000000020,Dion Group L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD01000000020,Dion-Gruppe L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD01000000020,L3 100-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD01000000030,Dion-Gruppe L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD01000000030,L3 100-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD01000000030,Dion l3 100-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD01000000030,Dion Group L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD01000000030,Dion Group L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD01000000030,Grupo Dion L3 100-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD02000000010,Dion Group L3 100-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD02000000010,L3 100-20-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD02000000010,Dion l3 100-20-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD02000000010,Dion Group L3 100-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD02000000020,Dion Group L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD02000000020,Dion l3 100-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD02000000020,L3 100-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD02000000020,Dion Group L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD02000000020,Grupo Dion L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD02000000020,Dion-Gruppe L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD02000000030,Dion Group L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD02000000030,Grupo Dion L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD02000000030,Dion-Gruppe L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD02000000030,Dion Group L3 100-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD02000000030,Dion l3 100-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD02000000030,L3 100-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD100DD03000000010,Grupo Dion L3 100-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD100DD03000000010,Dion-Gruppe L3 100-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD03000000010,L3 100-30-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD03000000010,Dion l3 100-30-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD03000000010,Dion Group L3 100-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD03000000010,Dion Group L3 100-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD03000000020,Dion l3 100-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD03000000020,Dion Group L3 100-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD03000000020,Dion Group L3 100-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD03000000020,L3 100-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD100DD03000000030,Dion Group L3 100-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD100DD03000000030,Dion l3 100-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD100DD03000000030,Dion Group L3 100-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD100DD03000000030,L3 100-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200DD01000000010,Dion-Gruppe L3 200-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD01000000010,Grupo Dion L3 200-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD01000000010,Dion l3 200-10-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD01000000010,L3 200-10-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD01000000010,Dion Group L3.200-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD01000000010,Dion Group L3 200-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD01000000020,Dion Group L3.200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD01000000020,Grupo Dion L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200DD01000000020,Dion-Gruppe L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD01000000020,Dion Group L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD01000000020,L3 200-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD01000000020,Dion l3 200-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200DD01000000030,Dion-Gruppe L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD01000000030,Dion Group L3.200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD01000000030,Grupo Dion L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD01000000030,L3 200-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD01000000030,Dion Group L3 200-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD01000000030,Dion l3 200-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD02000000010,Dion l3 200-20-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD02000000010,Dion Group L3 200-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD02000000010,L3 200-20-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD02000000010,Dion Group L3.200-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD02000000020,Grupo Dion L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD02000000020,L3 200-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD02000000020,Dion Group L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200DD02000000020,Dion-Gruppe L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD02000000020,Dion Group L3.200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD02000000020,Dion l3 200-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD02000000030,Dion Group L3.200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,D,DD200DD02000000030,Dion-Gruppe L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD02000000030,Dion Group L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD02000000030,L3 200-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD02000000030,Dion l3 200-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD02000000030,Grupo Dion L3 200-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD03000000010,Dion l3 200-30-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD03000000010,Dion Group L3.200-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD03000000010,Dion Group L3 200-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD03000000010,L3 200-30-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD03000000010,Grupo Dion L3 200-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD03000000020,Dion l3 200-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD03000000020,Grupo Dion L3 200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD03000000020,Dion Group L3 200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD03000000020,Dion Group L3.200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD03000000020,L3 200-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD200DD03000000030,L3 200-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD200DD03000000030,Grupo Dion L3 200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD200DD03000000030,Dion Group L3.200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD200DD03000000030,Dion l3 200-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD200DD03000000030,Dion Group L3 200-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD01000000010,Dion Group L3.300-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD01000000010,L3 300-10-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD01000000010,Dion Group L3 300-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD01000000010,Grupo Dion L3 300-10-10,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD01000000010,Dion l3 300-10-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD01000000020,L3 300-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD01000000020,Dion l3 300-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD01000000020,Dion Group L3 300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD01000000020,Dion Group L3.300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD01000000020,Grupo Dion L3 300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD01000000030,Dion Group L3.300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD01000000030,Dion l3 300-10-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD01000000030,Dion Group L3 300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD01000000030,Grupo Dion L3 300-10-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD01000000030,L3 300-10-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD02000000010,Dion Group L3.300-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD02000000010,Dion Group L3 300-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD02000000010,Grupo Dion L3 300-20-10,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD02000000010,L3 300-20-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD02000000010,Dion l3 300-20-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD02000000020,Grupo Dion L3 300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD02000000020,L3 300-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD02000000020,Dion Group L3 300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD02000000020,Dion Group L3.300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD02000000020,Dion l3 300-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD02000000030,Grupo Dion L3 300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD02000000030,Dion Group L3 300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD02000000030,Dion l3 300-20-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD02000000030,L3 300-20-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD02000000030,Dion Group L3.300-20-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD03000000010,L3 300-30-10 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD03000000010,Grupo Dion L3 300-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD03000000010,Dion Group L3.300-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD03000000010,Dion l3 300-30-10 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD03000000010,Dion Group L3 300-30-10,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD03000000020,Dion Group L3.300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD03000000020,Dion Group L3 300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD03000000020,L3 300-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD03000000020,Dion l3 300-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD03000000020,Grupo Dion L3 300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,S,DD300DD03000000030,Grupo Dion L3 300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,F,DD300DD03000000030,Dion l3 300-30-20 groupe,I,False,2021-04-15 22:50:37.438694+00:00
800,E,DD300DD03000000030,Dion Group L3 300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,1,DD300DD03000000030,L3 300-30-20 dion 组,I,False,2021-04-15 22:50:37.438694+00:00
800,P,DD300DD03000000030,Dion Group L3.300-30-20,I,False,2021-04-15 22:50:37.438694+00:00
800,3,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,5,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,S,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,W,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,d,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,G,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,4,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,6,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,P,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,E,00130,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0017000120,Software,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00200,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00210,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,00220,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0020000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0021000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0021000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0022000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,F,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,S,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,1,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,P,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,J,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,R,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0022000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,002000010500000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,002100010000000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,002100010000000105,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,G,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,E,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,J,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,F,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,S,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,R,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,6,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,P,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,5,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,3,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,1,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,4,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,W,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,d,002100010500000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,D,002200010000000100,TPM,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001200011000000100,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010000000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001250010500000130,Drive,I,False,2021-04-15 22:50:37.438694+00:00
800,W,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,4,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,d,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,G,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,5,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,6,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,E,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,3,0012500120,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,W,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,d,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,3,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,4,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,6,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,G,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,Z,001050010000000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,E,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
800,5,001050010500000115,Literature,I,False,2021-04-15 22:50:37.438694+00:00
