mandt,spras,kokrs,kostl,datbi,ktext,ltext,mctxt,operation_flag,is_deleted,recordstamp
050,E,C001,EU011450,9999-12-31,Juice-Concentrate,Juice-Concentrate,JUICE-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011450,9999-12-31,Juice-Concentrate,Juice-Concentrate,JUICE-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021450,9999-12-31,Juice-Concentrate,Juice-Concentrate,JUICE-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021010,9999-12-31,Laundry Det-Plant,Laundry Detergents-Plant Based,LAUNDRY DET-PLANT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011470,9999-12-31,Mixed-Concentrate,Mixed-Concentrate,MIXED-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011470,9999-12-31,Mixed-Concentrate,Mixed-Concentrate,MIXED-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021470,9999-12-31,Mixed-Concentrate,Mixed-Concentrate,MIXED-CONCENTRATE,L,False,2022-01-31 20:41:55.548568+00:00
200,E,CYMB,PRODEU,9999-12-31,Production CCt EU,Production Cost center EU,PRODUCTION CCT EU,L,False,2022-01-31 20:41:55.548568+00:00
250,E,CYMB,PRODEU,9999-12-31,Production CCt EU,Production Cost center EU,PRODUCTION CCT EU,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011310,9999-12-31,Tooth Brush-Adult,Tooth Brush-Adult,TOOTH BRUSH-ADULT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011310,9999-12-31,Tooth Brush-Adult,Tooth Brush-Adult,TOOTH BRUSH-ADULT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021310,9999-12-31,Tooth Brush-Adult,Tooth Brush-Adult,TOOTH BRUSH-ADULT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011300,9999-12-31,Tooth Brush-Child,Tooth Brush-Child,TOOTH BRUSH-CHILD,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011300,9999-12-31,Tooth Brush-Child,Tooth Brush-Child,TOOTH BRUSH-CHILD,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021300,9999-12-31,Tooth Brush-Child,Tooth Brush-Child,TOOTH BRUSH-CHILD,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011640,9999-12-31,Bluetooth-Portable,Bluetooth-Portable,BLUETOOTH-PORTABLE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011640,9999-12-31,Bluetooth-Portable,Bluetooth-Portable,BLUETOOTH-PORTABLE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021640,9999-12-31,Bluetooth-Portable,Bluetooth-Portable,BLUETOOTH-PORTABLE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011070,9999-12-31,Clothing-Synthetic,Clothing-Synthetic,CLOTHING-SYNTHETIC,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011070,9999-12-31,Clothing-Synthetic,Clothing-Synthetic,CLOTHING-SYNTHETIC,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021070,9999-12-31,Clothing-Synthetic,Clothing-Synthetic,CLOTHING-SYNTHETIC,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011660,9999-12-31,Home theater 2.1ch,Home theater 2.1ch,HOME THEATER 2.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011660,9999-12-31,Home theater 2.1ch,Home theater 2.1ch,HOME THEATER 2.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021660,9999-12-31,Home theater 2.1ch,Home theater 2.1ch,HOME THEATER 2.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011670,9999-12-31,Home theater 5.1ch,Home theater 5.1ch,HOME THEATER 5.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011670,9999-12-31,Home theater 5.1ch,Home theater 5.1ch,HOME THEATER 5.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021670,9999-12-31,Home theater 5.1ch,Home theater 5.1ch,HOME THEATER 5.1CH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011380,9999-12-31,Ice Cream-Zero Fat,Ice Cream-Zero Fat,ICE CREAM-ZERO FAT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011380,9999-12-31,Ice Cream-Zero Fat,Ice Cream-Zero Fat,ICE CREAM-ZERO FAT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021380,9999-12-31,Ice Cream-Zero Fat,Ice Cream-Zero Fat,ICE CREAM-ZERO FAT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011510,9999-12-31,Non Sugar Coloured,Non Sugar Coloured,NON SUGAR COLOURED,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011510,9999-12-31,Non Sugar Coloured,Non Sugar Coloured,NON SUGAR COLOURED,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021510,9999-12-31,Non Sugar Coloured,Non Sugar Coloured,NON SUGAR COLOURED,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011270,9999-12-31,Cosmetics-Fragrance,Cosmetics-Fragrance,COSMETICS-FRAGRANCE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011270,9999-12-31,Cosmetics-Fragrance,Cosmetics-Fragrance,COSMETICS-FRAGRANCE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021270,9999-12-31,Cosmetics-Fragrance,Cosmetics-Fragrance,COSMETICS-FRAGRANCE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011020,9999-12-31,Dishwashing Det-Syn,Dishwashing Detergents-Synthetic,DISHWASHING DET-SYN,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021020,9999-12-31,Dishwashing Det-Syn,Dishwashing Detergents-Synthetic,DISHWASHING DET-SYN,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011040,9999-12-31,Dishwashing Rin-Syn,Dishwashing Rinse Aids-Synthetic,DISHWASHING RIN-SYN,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011040,9999-12-31,Dishwashing Rin-Syn,Dishwashing Rinse Aids-Synthetic,DISHWASHING RIN-SYN,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021040,9999-12-31,Dishwashing Rin-Syn,Dishwashing Rinse Aids-Synthetic,DISHWASHING RIN-SYN,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011010,9999-12-31,Laundry Deter-Plant,Laundry Detergents-Plant Based,LAUNDRY DETER-PLANT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,EU011010,9999-12-31,Laundry Deter-Plant,Laundry Detergents-Plant Based,LAUNDRY DETER-PLANT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011000,9999-12-31,Laundry Deter-Synth,Laundry Detergents-Synthetic,LAUNDRY DETER-SYNTH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,EU011000,9999-12-31,Laundry Deter-Synth,Laundry Detergents-Synthetic,LAUNDRY DETER-SYNTH,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US014000,9999-12-31,Purchase and Stores,Cost Center-Purchase and Stores,PURCHASE AND STORES,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US015000,9999-12-31,Sales and Marketing,Cost center-Sales and Marketing,SALES AND MARKETING,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011130,9999-12-31,Cotton & Poly-Whites,Cotton and Polyester-Whites,COTTON & POLY-WHITES,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011130,9999-12-31,Cotton & Poly-Whites,Cotton and Polyester-Whites,COTTON & POLY-WHITES,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021130,9999-12-31,Cotton & Poly-Whites,Cotton and Polyester-Whites,COTTON & POLY-WHITES,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011140,9999-12-31,Cotton&Poly-NonWhite,Cotton and Polyester-Non Whites,COTTON&POLY-NONWHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011140,9999-12-31,Cotton&Poly-NonWhite,Cotton and Polyester-Non Whites,COTTON&POLY-NONWHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021140,9999-12-31,Cotton&Poly-NonWhite,Cotton and Polyester-Non Whites,COTTON&POLY-NONWHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011030,9999-12-31,Dishwashing Det-Plnt,Dishwashing Detergent-Plant Based,DISHWASHING DET-PLNT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021030,9999-12-31,Dishwashing Det-Plnt,Dishwashing Detergent-Plant Based,DISHWASHING DET-PLNT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011050,9999-12-31,Dishwashing Rin-Plnt,Dishwashing Rinse Aids-Plant Based,DISHWASHING RIN-PLNT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011050,9999-12-31,Dishwashing Rin-Plnt,Dishwashing Rinse Aids-Plant Based,DISHWASHING RIN-PLNT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021050,9999-12-31,Dishwashing Rin-Plnt,Dishwashing Rinse Aids-Plant Based,DISHWASHING RIN-PLNT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US016000,9999-12-31,Finance and Accounts,Cost center-Finance and Accounts,FINANCE AND ACCOUNTS,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011370,9999-12-31,Ice Cream-Full Creaa,Ice Cream-Full Cream,ICE CREAM-FULL CREAA,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011370,9999-12-31,Ice Cream-Full Creaa,Ice Cream-Full Cream,ICE CREAM-FULL CREAA,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021370,9999-12-31,Ice Cream-Full Creaa,Ice Cream-Full Cream,ICE CREAM-FULL CREAA,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011000,9999-12-31,LaundryDet-Synthetic,Laundry Detergents-Synthetic,LAUNDRYDET-SYNTHETIC,L,False,2022-01-31 20:41:55.548568+00:00
200,E,CYMB,PORD,9999-12-31,Production cost cent,Production cost center,PRODUCTION COST CENT,L,False,2022-01-31 20:41:55.548568+00:00
250,E,CYMB,PROD,9999-12-31,Production cost cent,Production cost center,PRODUCTION COST CENT,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011110,9999-12-31,Woven and Knit-White,Woven and Knit-Whites,WOVEN AND KNIT-WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011110,9999-12-31,Woven and Knit-White,Woven and Knit-Whites,WOVEN AND KNIT-WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021110,9999-12-31,Woven and Knit-White,Woven and Knit-Whites,WOVEN AND KNIT-WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,CA011120,9999-12-31,Woven&Knit-Non White,Woven and Knit-Non Whites,WOVEN&KNIT-NON WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US011120,9999-12-31,Woven&Knit-Non White,Woven and Knit-Non Whites,WOVEN&KNIT-NON WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,C001,US021120,9999-12-31,Woven&Knit-Non White,Woven and Knit-Non Whites,WOVEN&KNIT-NON WHITE,L,False,2022-01-31 20:41:55.548568+00:00
050,E,0001,MAHI,9999-12-31,,,,D,True,2022-03-10 06:44:39.695819+00:00
800,D,2000,L6100,9999-12-31,US/BOS - Trademark,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,L6100,9999-12-31,US/BOS - Trademark,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,R5001,9999-12-31,Taylor,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,R5001,9999-12-31,Taylor,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,R5001,9999-12-31,Taylor,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,R5001,9999-12-31,Taylor,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,R5001,9999-12-31,Taylor,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,S300,S-3710,9999-12-31,НИОКР,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,DAD_CC_04,9999-12-31,Bewerbungen,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,DAD_CC_04,9999-12-31,Candidaturas,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,DAD_CC_04,9999-12-31,Solicitudes empleo,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,DAD_CC_04,9999-12-31,アプリケーション,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,DAD_CC_04,9999-12-31,Заявки/УчВКонкурсе,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,DAD_CC_09,9999-12-31,Anlagen,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,DAD_CC_09,9999-12-31,Facilities,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,DAD_CC_09,9999-12-31,Instalaciones,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,DAD_CC_09,9999-12-31,ファシリティ,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,7500,0000001200,9999-12-31,Vendas High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,7500,0000001200,9999-12-31,Distrib. High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,7500,0000001200,9999-12-31,Vertrieb High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,7500,0000001200,9999-12-31,ハイテク製品販売,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,7500,0000001200,9999-12-31,Сбыт перс. компьют.,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000001230,9999-12-31,Energia,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000001230,9999-12-31,Energie,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,4700,0000001230,9999-12-31,Energía,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4700,0000001230,9999-12-31,Энергия,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000001230,9999-12-31,エネルギー,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,4700,0000002100,9999-12-31,Finance & Admin.,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000002210,9999-12-31,報酬/福利厚生,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000002210,9999-12-31,報酬/福利厚生,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,4700,0000003125,9999-12-31,Distrib. Pharma/Cosm,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000003140,9999-12-31,Vendas High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,4700,0000003140,9999-12-31,Ventas High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,4700,0000003140,9999-12-31,Distrib. High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000003140,9999-12-31,Vertrieb High Tech,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000003140,9999-12-31,ハイテク製品販売,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4700,0000003140,9999-12-31,Сбыт перс. компьют.,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000003145,9999-12-31,Сбыт перс. компьют.,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000003150,9999-12-31,Vertrieb Lifte,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000003150,9999-12-31,Vendas elevadores,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,4700,0000003150,9999-12-31,Ventas de ascensores,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4700,0000003150,9999-12-31,Сбыт лифтов,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000003150,9999-12-31,エレベータ販売,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000004100,9999-12-31,Techn.Service - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,5000,0000004100,9999-12-31,Techn.Service - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,4700,0000004100,9999-12-31,Service techn. - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,5000,0000004100,9999-12-31,Service techn. - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,4700,0000004100,9999-12-31,Servicio técnico - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,5000,0000004100,9999-12-31,Servicio técnico - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,5000,0000004100,9999-12-31,Serviço técnico - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000004100,9999-12-31,Serviço técnico - 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000004100,9999-12-31,テクニカルサービス I,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4700,0000004100,9999-12-31,Технические услуги,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,5000,0000004100,9999-12-31,Технические услуги,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000004101,9999-12-31,Технические услуги,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000004110,9999-12-31,技術設備,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000004110,9999-12-31,Technische Anlagen,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000004205,9999-12-31,作業計画,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000004205,9999-12-31,Arbeitsvorbereitung,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000004205,9999-12-31,Esquematiz.trabalho,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,4700,0000004205,9999-12-31,Preparación trabajo,,,L,False,2021-07-27 03:11:02.714509+00:00
800,F,4700,0000004205,9999-12-31,Préparation travail,,,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4700,0000004205,9999-12-31,ПодготовПроизводства,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000004297,9999-12-31,Endmontage Turbinen,,,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000004297,9999-12-31,Mont.final turbinas,,,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000004297,9999-12-31,Montaje fin.turbinas,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000004297,9999-12-31,タービン最終組立,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4500,0000007000,9999-12-31,Canadian Company,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4500,0000007000,9999-12-31,Canadian Company,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000007110,9999-12-31,代謝,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000007110,9999-12-31,Metabolismus,,,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4500,0000007300,9999-12-31,Infosysteme,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4500,0000007300,9999-12-31,情報管理,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000009301,9999-12-31,製造部門 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000009301,9999-12-31,製造部門 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2800,0000009301,9999-12-31,製造部門 1,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000009302,9999-12-31,製造部門 2,,,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000007120,9999-12-31,CNS,,CNS,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000000329,9999-12-31,,,SAM,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,0000000329,9999-12-31,,,SAM,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000000329,9999-12-31,Sam,,SAM,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000000329,9999-12-31,Sam,,SAM,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,R5004,9999-12-31,黒,,黒,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,0000000928,9999-12-31,Rhys,,RHYS,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,0000000928,9999-12-31,Rhys,,RHYS,L,False,2021-07-27 03:11:02.714509+00:00
800,R,4400,0000002604,9999-12-31,,,SALE,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,DAD_CC_02,9999-12-31,Datenbank,,UNIX,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,DAD_CC_02,9999-12-31,Base de datos,,UNIX,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,DAD_CC_02,9999-12-31,Banco de dados,,UNIX,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,R5004,9999-12-31,Negro,,NEGRO,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,R5004,9999-12-31,Preto,,PRETO,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,JML_2126,9999-12-31,Sales,,SALES,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,JML_2126,9999-12-31,销售,,SALES,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,DAD_CC_07,9999-12-31,Sales,,SALES,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,DAD_CC_07,9999-12-31,销售,,SALES,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,R5002,9999-12-31,,,SWIFT,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,R5002,9999-12-31,,,SWIFT,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,R5002,9999-12-31,,,SWIFT,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,R5002,9999-12-31,,,SWIFT,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,R5002,9999-12-31,,,SWIFT,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000000928,9999-12-31,Rhys,,РИС,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,0000000329,9999-12-31,Sam,,СЭМ,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,DAD_CC_05,9999-12-31,会計管理,,会計,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,JML_2126,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,DAD_CC_07,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000001989,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000001990,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000001991,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,0000004713,9999-12-31,販売管理,,営業,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4500,0000007200,9999-12-31,経理,,経理,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2200,0000040110,9999-12-31,製造部門,,製造,L,False,2021-07-27 03:11:02.714509+00:00
800,J,1000,420TELCOM,9999-12-31,,,通信,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,6_1210,9999-12-31,,,電話,L,False,2021-07-27 03:11:02.714509+00:00
800,J,2000,8_1210,9999-12-31,,,電話,L,False,2021-07-27 03:11:02.714509+00:00
800,J,4700,0000001210,9999-12-31,,,電話,L,False,2021-07-27 03:11:02.714509+00:00
800,1,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,P,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,S,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,J,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,D,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,E,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,F,9000,9000-51,9999-12-31,9000-51,,9000-51,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,R5004,9999-12-31,Schwarz,,SCHWARZ,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000040395,9999-12-31,Service,,SERVICE,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4700,0000001210,9999-12-31,,,TELEFON,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4500,RG4100,9999-12-31,Vertrieb,,VERKAUF,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,JML_2126,9999-12-31,Vertrieb,,VERKAUF,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,DAD_CC_07,9999-12-31,Vertrieb,,VERKAUF,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,DAD_CC_02,9999-12-31,Database,,DATABASE,L,False,2021-07-27 03:11:02.714509+00:00
800,S,2000,DAD_CC_05,9999-12-31,Finanzas,,FINANZAS,L,False,2021-07-27 03:11:02.714509+00:00
800,D,4500,0000007100,9999-12-31,Personalwirtschaft,,PERSONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000040396,9999-12-31,Personal,,PERSONAL,L,False,2021-07-27 03:11:02.714509+00:00
800,R,1000,T-115000,9999-12-31,,,PURCHASE,L,False,2021-07-27 03:11:02.714509+00:00
800,R,1000,T-115001,9999-12-31,,,PURCHASE,L,False,2021-07-27 03:11:02.714509+00:00
800,4,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,6,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,d,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,G,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,E,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,W,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,5,1000,0000004140,9999-12-31,Services,,SERVICES,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,6_1210,9999-12-31,,,TELEFONE,L,False,2021-07-27 03:11:02.714509+00:00
800,P,2000,8_1210,9999-12-31,,,TELEFONE,L,False,2021-07-27 03:11:02.714509+00:00
800,P,4700,0000001210,9999-12-31,,,TELEFONE,L,False,2021-07-27 03:11:02.714509+00:00
800,1,2000,DAD_CC_01,9999-12-31,投资,,TREASURY,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,DAD_CC_01,9999-12-31,Treasury,,TREASURY,L,False,2021-07-27 03:11:02.714509+00:00
800,E,2000,DAD_CC_01,9999-12-31,Treasury,,TREASURY,L,False,2021-07-27 03:11:02.714509+00:00
800,R,2000,DAD_CC_01,9999-12-31,Финансовый менеджмен,,TREASURY,L,False,2021-07-27 03:11:02.714509+00:00
800,D,2000,0000040398,9999-12-31,Vertrieb,,VERTRIEB,L,False,2021-07-27 03:11:02.714509+00:00
